Log file open, 11/12/22 09:42:48
[2022.11.12-15.21.09:718][722]LogBlueprintUserMessages: [Main_C_8] 10
[2022.11.12-15.21.09:928][747]LogBlueprintUserMessages: [Main_C_8] 9
[2022.11.12-15.21.10:128][770]LogBlueprintUserMessages: [Main_C_8] 8
[2022.11.12-15.21.10:328][793]LogBlueprintUserMessages: [Main_C_8] 7
[2022.11.12-15.21.10:527][816]LogBlueprintUserMessages: [Main_C_8] 6
[2022.11.12-15.21.10:726][839]LogBlueprintUserMessages: [Main_C_8] 5
[2022.11.12-15.21.10:940][864]LogBlueprintUserMessages: [Main_C_8] 4
[2022.11.12-15.21.11:145][888]LogBlueprintUserMessages: [Main_C_8] 3
[2022.11.12-15.21.11:365][914]LogBlueprintUserMessages: [Main_C_8] 2
[2022.11.12-15.21.11:602][937]LogBlueprintUserMessages: [Main_C_8] 1
[2022.11.12-15.21.11:762][956]LogBlueprintUserMessages: [Main_C_8] 0
[2022.11.12-15.21.11:945][977]LogBlueprintUserMessages: [Main_C_8] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.21.16:211][471]LogBlueprintUserMessages: [Main_C_8] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.21.16:947][555]LogNet: Browse: /Game/Main
[2022.11.12-15.21.16:948][555]LogLoad: LoadMap: /Game/Main
[2022.11.12-15.21.16:948][555]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-15.21.16:950][555]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.21.16:951][555]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.21.17:026][555]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-15.21.17:028][555]LogUObjectHash: Compacting FUObjectHashTables data took   1.27ms
[2022.11.12-15.21.17:031][555]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-15.21.17:040][555]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008090s)
[2022.11.12-15.21.17:040][555]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008128s)
[2022.11.12-15.21.17:040][555]LogAudio: Display: Audio Device (ID: 8) registered with world 'Main'.
[2022.11.12-15.21.17:040][555]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.21.17:041][555]LogAIModule: Creating AISystem for world Main
[2022.11.12-15.21.17:041][555]LogPlayLevel: PIE: World Init took: (0.000672s)
[2022.11.12-15.21.17:041][555]LogLoad: Game class is 'GameModeBase'
[2022.11.12-15.21.17:043][555]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-10.21.17
[2022.11.12-15.21.17:044][555]LogWorld: Bringing up level for play took: 0.002919
[2022.11.12-15.21.17:045][555]LogBlueprintUserMessages: [Main_C_8] Welcome To Warehouse Wreckage
[2022.11.12-15.21.17:045][555]LogBlueprintUserMessages: [Main_C_8] Have Fun!
[2022.11.12-15.21.17:045][555]LogBlueprintUserMessages: [Main_C_8] 20
[2022.11.12-15.21.17:049][555]LogLoad: Took 0.099588 seconds to LoadMap(/Game/UEDPIE_0_Main)
[2022.11.12-15.21.23:494][325]LogBlueprintUserMessages: [Main_C_8] 19
[2022.11.12-15.21.23:686][348]LogBlueprintUserMessages: [Main_C_8] 18
[2022.11.12-15.21.23:869][370]LogBlueprintUserMessages: [Main_C_8] 17
[2022.11.12-15.21.24:069][394]LogBlueprintUserMessages: [Main_C_8] 16
[2022.11.12-15.21.24:264][417]LogBlueprintUserMessages: [Main_C_8] 15
[2022.11.12-15.21.24:467][441]LogBlueprintUserMessages: [Main_C_8] 14
[2022.11.12-15.21.27:032][741]LogBlueprintUserMessages: [Main_C_8] 13
[2022.11.12-15.21.27:249][766]LogBlueprintUserMessages: [Main_C_8] 12
[2022.11.12-15.21.27:453][790]LogBlueprintUserMessages: [Main_C_8] 11
[2022.11.12-15.21.27:658][814]LogBlueprintUserMessages: [Main_C_8] 10
[2022.11.12-15.21.27:864][838]LogBlueprintUserMessages: [Main_C_8] 9
[2022.11.12-15.21.30:815][174]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-15.21.30:816][174]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-15.21.30:816][174]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.21.30:816][174]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.21.30:819][174]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.11.12-15.21.30:823][174]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.21.30:864][174]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-15.21.30:864][174]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2022.11.12-15.21.30:866][174]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2022.11.12-15.21.30:880][174]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-15.21.30:882][174]LogUObjectHash: Compacting FUObjectHashTables data took   1.36ms
[2022.11.12-15.21.30:907][175]LogPlayLevel: Display: Destroying online subsystem :Context_21
[2022.11.12-15.21.33:210][436]LogUObjectHash: Compacting FUObjectHashTables data took   1.29ms
[2022.11.12-15.21.33:212][436]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.11.12-15.21.33:264][436]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/Main.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.11.12-15.21.33:305][436]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2022.11.12-15.21.33:327][436]LogSavePackage: Moving output files for package: /Game/Main
[2022.11.12-15.21.33:327][436]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/MainC88CC6214DDFC60CC8B70D845280620B.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/Main.umap'
[2022.11.12-15.21.33:332][436]LogFileHelpers: Saving map 'Main' took 0.069
[2022.11.12-15.21.33:333][436]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_Projectile" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/BP_Projectile.uasset" SILENT=true
[2022.11.12-15.21.33:338][436]LogSavePackage: Moving output files for package: /Game/BP_Projectile
[2022.11.12-15.21.33:338][436]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/BP_Projectile18568898474BAC8006341AA91DB33F83.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/BP_Projectile.uasset'
[2022.11.12-15.21.33:345][436]LogFileHelpers: InternalPromptForCheckoutAndSave took 132 ms (total: 880 ms)
[2022.11.12-15.21.33:352][436]AssetCheck: New page: Asset Save: multiple assets
[2022.11.12-15.21.33:352][436]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_Projectile.BP_Projectile
[2022.11.12-15.21.33:352][436]LogContentValidation: Display: Validating /Script/Engine.World /Game/Main.Main
[2022.11.12-15.21.41:116][889]LogViewport: Scene viewport resized to 1141x686, mode Windowed.
[2022.11.12-15.21.54:979][124]BlueprintLog: New page: Collapse to Function
[2022.11.12-15.23.07:483][334]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.12-15.23.07:487][334]BlueprintLog: New page: Pre-Play auto-recompile
[2022.11.12-15.23.07:488][334]LogPlayLevel: [PlayLevel] Compiling Main before play...
[2022.11.12-15.23.07:571][334]LogUObjectHash: Compacting FUObjectHashTables data took   1.78ms
[2022.11.12-15.23.07:573][334]LogPlayLevel: PlayLevel: Blueprint regeneration took 86 ms (1 blueprints)
[2022.11.12-15.23.07:573][334]PIE: New page: PIE session: Main (Nov 12, 2022, 5:23:07 AM)
[2022.11.12-15.23.07:574][334]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-15.23.07:582][334]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008707s)
[2022.11.12-15.23.07:582][334]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008764s)
[2022.11.12-15.23.07:582][334]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.23.07:583][334]LogAIModule: Creating AISystem for world Main
[2022.11.12-15.23.07:583][334]LogPlayLevel: PIE: World Init took: (0.000780s)
[2022.11.12-15.23.07:625][334]LogUObjectHash: Compacting FUObjectHashTables data took   1.64ms
[2022.11.12-15.23.07:626][334]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2022.11.12-15.23.07:626][334]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.12-15.23.07:626][334]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.12-15.23.07:626][334]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.12-15.23.07:626][334]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.12-15.23.07:626][334]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.12-15.23.07:626][334]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.12-15.23.07:626][334]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.12-15.23.07:626][334]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.12-15.23.07:627][334]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.12-15.23.07:627][334]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.12-15.23.07:627][334]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.12-15.23.07:628][334]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.12-15.23.07:749][334]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO SE Wireless Gaming Headset)
[2022.11.12-15.23.07:749][334]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.12-15.23.07:749][334]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.12-15.23.07:749][334]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.12-15.23.07:751][334]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=9
[2022.11.12-15.23.07:751][334]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=9
[2022.11.12-15.23.07:752][334]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=9
[2022.11.12-15.23.07:752][334]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=9
[2022.11.12-15.23.07:752][334]LogInit: FAudioDevice initialized.
[2022.11.12-15.23.07:752][334]LogAudio: Display: Audio Device (ID: 9) registered with world 'Main'.
[2022.11.12-15.23.07:754][334]LogLoad: Game class is 'GameModeBase'
[2022.11.12-15.23.07:755][334]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-10.23.07
[2022.11.12-15.23.07:756][334]LogWorld: Bringing up level for play took: 0.001399
[2022.11.12-15.23.07:757][334]LogOnline: OSS: Created online subsystem instance for: :Context_22
[2022.11.12-15.23.07:759][334]LogBlueprintUserMessages: [Main_C_9] Welcome To Warehouse Wreckage
[2022.11.12-15.23.07:759][334]LogBlueprintUserMessages: [Main_C_9] Have Fun!
[2022.11.12-15.23.07:759][334]LogBlueprintUserMessages: [Main_C_9] 20
[2022.11.12-15.23.07:759][334]PIE: Server logged in
[2022.11.12-15.23.07:759][334]PIE: Play in editor total start time 0.272 seconds.
[2022.11.12-15.23.19:297][676]LogBlueprintUserMessages: [Main_C_9] 19
[2022.11.12-15.23.19:497][700]LogBlueprintUserMessages: [Main_C_9] 18
[2022.11.12-15.23.19:703][724]LogBlueprintUserMessages: [Main_C_9] 17
[2022.11.12-15.23.19:883][745]LogBlueprintUserMessages: [Main_C_9] 16
[2022.11.12-15.23.20:086][768]LogBlueprintUserMessages: [Main_C_9] 15
[2022.11.12-15.23.20:283][791]LogBlueprintUserMessages: [Main_C_9] 14
[2022.11.12-15.23.20:482][814]LogBlueprintUserMessages: [Main_C_9] 13
[2022.11.12-15.23.20:687][837]LogBlueprintUserMessages: [Main_C_9] 12
[2022.11.12-15.23.20:888][860]LogBlueprintUserMessages: [Main_C_9] 11
[2022.11.12-15.23.21:097][883]LogBlueprintUserMessages: [Main_C_9] 10
[2022.11.12-15.23.21:297][905]LogBlueprintUserMessages: [Main_C_9] 9
[2022.11.12-15.23.21:501][928]LogBlueprintUserMessages: [Main_C_9] 8
[2022.11.12-15.23.21:699][950]LogBlueprintUserMessages: [Main_C_9] 7
[2022.11.12-15.23.21:912][974]LogBlueprintUserMessages: [Main_C_9] 6
[2022.11.12-15.23.22:124][998]LogBlueprintUserMessages: [Main_C_9] 5
[2022.11.12-15.23.22:329][ 21]LogBlueprintUserMessages: [Main_C_9] 4
[2022.11.12-15.23.22:532][ 44]LogBlueprintUserMessages: [Main_C_9] 3
[2022.11.12-15.23.22:725][ 66]LogBlueprintUserMessages: [Main_C_9] 2
[2022.11.12-15.23.22:925][ 89]LogBlueprintUserMessages: [Main_C_9] 1
[2022.11.12-15.23.23:137][112]LogBlueprintUserMessages: [Main_C_9] 0
[2022.11.12-15.23.23:358][136]LogBlueprintUserMessages: [Main_C_9] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.23.23:596][163]LogBlueprintUserMessages: [Main_C_9] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.23.28:360][675]LogNet: Browse: /Game/Main
[2022.11.12-15.23.28:360][675]LogLoad: LoadMap: /Game/Main
[2022.11.12-15.23.28:360][675]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-15.23.28:361][675]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.23.28:361][675]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.23.28:443][675]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-15.23.28:446][675]LogUObjectHash: Compacting FUObjectHashTables data took   1.31ms
[2022.11.12-15.23.28:447][675]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-15.23.28:455][675]LogPlayLevel: PIE: StaticDuplicateObject took: (0.007939s)
[2022.11.12-15.23.28:455][675]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.007982s)
[2022.11.12-15.23.28:455][675]LogAudio: Display: Audio Device (ID: 9) registered with world 'Main'.
[2022.11.12-15.23.28:455][675]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.23.28:456][675]LogAIModule: Creating AISystem for world Main
[2022.11.12-15.23.28:456][675]LogPlayLevel: PIE: World Init took: (0.000669s)
[2022.11.12-15.23.28:456][675]LogLoad: Game class is 'GameModeBase'
[2022.11.12-15.23.28:457][675]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-10.23.28
[2022.11.12-15.23.28:457][675]LogWorld: Bringing up level for play took: 0.000972
[2022.11.12-15.23.28:458][675]LogBlueprintUserMessages: [Main_C_9] Welcome To Warehouse Wreckage
[2022.11.12-15.23.28:458][675]LogBlueprintUserMessages: [Main_C_9] Have Fun!
[2022.11.12-15.23.28:458][675]LogBlueprintUserMessages: [Main_C_9] 20
[2022.11.12-15.23.28:458][675]LogLoad: Took 0.097089 seconds to LoadMap(/Game/UEDPIE_0_Main)
[2022.11.12-15.23.30:467][909]LogBlueprintUserMessages: [Main_C_9] 19
[2022.11.12-15.23.31:692][ 48]LogBlueprintUserMessages: [Main_C_9] 18
[2022.11.12-15.23.32:930][190]LogBlueprintUserMessages: [Main_C_9] 17
[2022.11.12-15.23.33:127][212]LogBlueprintUserMessages: [Main_C_9] 16
[2022.11.12-15.23.33:311][231]LogBlueprintUserMessages: [Main_C_9] 15
[2022.11.12-15.23.33:502][252]LogBlueprintUserMessages: [Main_C_9] 14
[2022.11.12-15.23.33:696][273]LogBlueprintUserMessages: [Main_C_9] 13
[2022.11.12-15.23.33:897][295]LogBlueprintUserMessages: [Main_C_9] 12
[2022.11.12-15.23.34:090][316]LogBlueprintUserMessages: [Main_C_9] 11
[2022.11.12-15.23.34:292][338]LogBlueprintUserMessages: [Main_C_9] 10
[2022.11.12-15.23.34:554][366]LogBlueprintUserMessages: [Main_C_9] 9
[2022.11.12-15.23.34:783][388]LogBlueprintUserMessages: [Main_C_9] 8
[2022.11.12-15.23.35:007][409]LogBlueprintUserMessages: [Main_C_9] 7
[2022.11.12-15.23.35:241][434]LogBlueprintUserMessages: [Main_C_9] 6
[2022.11.12-15.23.35:481][459]LogBlueprintUserMessages: [Main_C_9] 5
[2022.11.12-15.23.35:970][512]LogBlueprintUserMessages: [Main_C_9] 4
[2022.11.12-15.23.36:601][581]LogBlueprintUserMessages: [Main_C_9] 3
[2022.11.12-15.23.36:916][615]LogBlueprintUserMessages: [Main_C_9] 2
[2022.11.12-15.23.37:153][641]LogBlueprintUserMessages: [Main_C_9] 1
[2022.11.12-15.23.37:364][664]LogBlueprintUserMessages: [Main_C_9] 0
[2022.11.12-15.23.37:596][689]LogBlueprintUserMessages: [Main_C_9] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.23.38:143][749]LogBlueprintUserMessages: [Main_C_9] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.23.38:373][774]LogBlueprintUserMessages: [Main_C_9] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.23.38:563][795]LogBlueprintUserMessages: [Main_C_9] You are out of ammo! Restarting in 5 seconds....
[2022.11.12-15.23.42:605][175]LogNet: Browse: /Game/Main
[2022.11.12-15.23.42:605][175]LogLoad: LoadMap: /Game/Main
[2022.11.12-15.23.42:605][175]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-15.23.42:606][175]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.23.42:606][175]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.23.42:696][175]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-15.23.42:699][175]LogUObjectHash: Compacting FUObjectHashTables data took   1.71ms
[2022.11.12-15.23.42:701][175]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-15.23.42:710][175]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008619s)
[2022.11.12-15.23.42:710][175]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.008667s)
[2022.11.12-15.23.42:710][175]LogAudio: Display: Audio Device (ID: 9) registered with world 'Main'.
[2022.11.12-15.23.42:710][175]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-15.23.42:710][175]LogAIModule: Creating AISystem for world Main
[2022.11.12-15.23.42:711][175]LogPlayLevel: PIE: World Init took: (0.000782s)
[2022.11.12-15.23.42:711][175]LogLoad: Game class is 'GameModeBase'
[2022.11.12-15.23.42:712][175]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-10.23.42
[2022.11.12-15.23.42:712][175]LogWorld: Bringing up level for play took: 0.001123
[2022.11.12-15.23.42:713][175]LogBlueprintUserMessages: [Main_C_9] Welcome To Warehouse Wreckage
[2022.11.12-15.23.42:713][175]LogBlueprintUserMessages: [Main_C_9] Have Fun!
[2022.11.12-15.23.42:713][175]LogBlueprintUserMessages: [Main_C_9] 20
[2022.11.12-15.23.42:713][175]LogLoad: Took 0.107941 seconds to LoadMap(/Game/UEDPIE_0_Main)
[2022.11.12-15.23.44:673][398]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-15.23.44:673][398]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-15.23.44:673][398]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-15.23.44:674][398]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-15.23.44:677][398]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.11.12-15.23.44:681][398]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
